date,up_count,down_count,flat_count,limit_up,limit_down,red_ratio,touch_down,zt_fail_count,hb_wave10,median_chg,avg_price,connect_hl,connect_2b,fc_ratio,zt_fail_ratio,zt_prev_ret
2011-08-01,1247.0,545.0,132.0,6.0,0.0,69.58705357142857,,,,,,,,,,
2011-08-02,617.0,1246.0,75.0,3.0,1.0,33.11862587224906,,,,,,,,,,
2011-08-03,996.0,783.0,154.0,5.0,0.0,55.98650927487352,,,,,,,,,,
2011-08-04,1090.0,677.0,178.0,7.0,1.0,61.68647425014149,,,,,,,,,,
2011-08-05,236.0,1653.0,36.0,2.0,5.0,12.493382742191637,,,,,,,,,,
2011-08-08,107.0,1811.0,8.0,2.0,83.0,5.578727841501564,,,,,,,,,,
2011-08-09,633.0,1218.0,101.0,6.0,2.0,34.197730956239866,,,,,,,,,,
2011-08-10,1659.0,200.0,86.0,21.0,1.0,89.24152770306615,,,,,,,,,,
2011-08-11,1768.0,135.0,51.0,26.0,0.0,92.9059379926432,,,,,,,,,,
2011-08-12,1471.0,383.0,82.0,18.0,0.0,79.34196332254585,,,,,,,,,,
2011-08-15,1692.0,201.0,53.0,17.0,0.0,89.38193343898574,,,,,,,,,,
2011-08-16,473.0,1388.0,86.0,10.0,0.0,25.416442772702847,,,,,,,,,,
2011-08-17,703.0,1106.0,139.0,6.0,1.0,38.8612493090105,,,,,,,,,,
2011-08-18,228.0,1673.0,39.0,3.0,0.0,11.993687532877432,,,,,,,,,,
2011-08-19,492.0,1386.0,63.0,4.0,1.0,26.198083067092654,,,,,,,,,,
2011-08-22,744.0,1071.0,134.0,9.0,1.0,40.99173553719008,,,,,,,,,,
2011-08-23,1822.0,105.0,32.0,12.0,0.0,94.5511157239232,,,,,,,,,,
2011-08-24,750.0,1090.0,118.0,9.0,0.0,40.76086956521739,,,,,,,,,,
2011-08-25,1710.0,186.0,59.0,15.0,0.0,90.18987341772151,,,,,,,,,,
2011-08-26,1043.0,731.0,184.0,6.0,0.0,58.793686583990976,,,,,,,,,,
2011-08-29,531.0,1350.0,81.0,5.0,0.0,28.22966507177033,,,,,,,,,,
2011-08-30,361.0,1492.0,111.0,2.0,2.0,19.481921208850515,,,,,,,,,,
2011-08-31,623.0,1214.0,118.0,2.0,1.0,33.91399020141535,,,,,,,,,,
2011-09-01,514.0,1310.0,143.0,3.0,1.0,28.17982456140351,,,,,,,,,,
2011-09-02,344.0,1529.0,79.0,3.0,1.0,18.36625734116391,,,,,,,,,,
2011-09-05,171.0,1747.0,34.0,3.0,6.0,8.915537017726798,,,,,,,,,,
2011-09-06,555.0,1218.0,172.0,2.0,2.0,31.302876480541453,,,,,,,,,,
2011-09-07,1925.0,34.0,8.0,14.0,1.0,98.2644206227667,,,,,,,,,,
2011-09-08,317.0,1559.0,73.0,6.0,0.0,16.89765458422175,,,,,,,,,,
2011-09-09,637.0,1153.0,162.0,3.0,2.0,35.58659217877095,,,,,,,,,,
2011-09-13,289.0,1623.0,47.0,1.0,1.0,15.115062761506277,,,,,,,,,,
2011-09-14,1674.0,223.0,69.0,7.0,0.0,88.2445967316816,,,,,,,,,,
2011-09-15,844.0,896.0,210.0,8.0,0.0,48.50574712643678,,,,,,,,,,
2011-09-16,749.0,999.0,198.0,3.0,0.0,42.848970251716246,,,,,,,,,,
2011-09-19,169.0,1767.0,32.0,2.0,2.0,8.729338842975206,,,,,,,,,,
2011-09-20,1295.0,509.0,169.0,7.0,1.0,71.7849223946785,,,,,,,,,,
2011-09-21,1977.0,10.0,3.0,21.0,0.0,99.49672873678914,,,,,,,,,,
2011-09-22,96.0,1859.0,23.0,2.0,0.0,4.910485933503836,,,,,,,,,,
2011-09-23,501.0,1361.0,117.0,4.0,3.0,26.90655209452202,,,,,,,,,,
2011-09-26,221.0,1702.0,49.0,4.0,4.0,11.492459698387936,,,,,,,,,,
2011-09-27,1315.0,518.0,144.0,1.0,5.0,71.74031642116748,,,,,,,,,,
2011-09-28,230.0,1693.0,60.0,2.0,14.0,11.960478419136765,,,,,,,,,,
2011-09-29,122.0,1806.0,39.0,0.0,44.0,6.327800829875518,,,,,,,,,,
2011-09-30,844.0,938.0,191.0,3.0,7.0,47.36251402918069,,,,,,,,,,
2011-10-10,647.0,1117.0,199.0,3.0,7.0,36.67800453514739,,,,,,,,,,
2011-10-11,920.0,874.0,191.0,3.0,6.0,51.28205128205128,,,,,,,,,,
2011-10-12,1964.0,12.0,5.0,27.0,0.0,99.39271255060729,,,,,,,,,,
2011-10-13,1678.0,218.0,87.0,11.0,0.0,88.50210970464136,,,,,,,,,,
2011-10-14,535.0,1289.0,143.0,5.0,0.0,29.331140350877195,,,,,,,,,,
2011-10-17,1046.0,711.0,204.0,12.0,1.0,59.53329538986909,,,,,,,,,,
2011-10-18,125.0,1821.0,20.0,3.0,12.0,6.423432682425488,,,,,,,,,,
2011-10-19,664.0,1150.0,170.0,6.0,1.0,36.60418963616318,,,,,,,,,,
2011-10-20,153.0,1817.0,21.0,1.0,15.0,7.766497461928933,,,,,,,,,,
2011-10-21,291.0,1576.0,123.0,0.0,23.0,15.58650241028388,,,,,,,,,,
2011-10-24,1710.0,237.0,53.0,15.0,3.0,87.82742681047766,,,,,,,,,,
2011-10-25,1954.0,29.0,8.0,25.0,0.0,98.53756933938476,,,,,,,,,,
2011-10-26,1332.0,469.0,184.0,15.0,0.0,73.9589117157135,,,,,,,,,,
2011-10-27,863.0,945.0,178.0,12.0,1.0,47.73230088495576,,,,,,,,,,
2011-10-28,1895.0,56.0,34.0,13.0,0.0,97.12967708867248,,,,,,,,,,
2011-10-31,1183.0,673.0,132.0,14.0,0.0,63.73922413793104,,,,,,,,,,
2011-11-01,825.0,1024.0,149.0,8.0,0.0,44.61871281773932,,,,,,,,,,
2011-11-02,1766.0,155.0,70.0,32.0,0.0,91.93128578865172,,,,,,,,,,
2011-11-03,1142.0,702.0,148.0,24.0,0.0,61.93058568329718,,,,,,,,,,
2011-11-04,1345.0,499.0,150.0,9.0,0.0,72.93926247288503,,,,,,,,,,
2011-11-07,640.0,1211.0,132.0,5.0,0.0,34.57590491626148,,,,,,,,,,
2011-11-08,361.0,1535.0,87.0,2.0,0.0,19.04008438818565,,,,,,,,,,
2011-11-09,1748.0,150.0,83.0,16.0,1.0,92.09694415173868,,,,,,,,,,
2011-11-10,410.0,1492.0,73.0,6.0,1.0,21.55625657202944,,,,,,,,,,
2011-11-11,830.0,947.0,186.0,8.0,0.0,46.70793472144063,,,,,,,,,,
2011-11-14,1938.0,19.0,12.0,18.0,0.0,99.02912621359224,,,,,,,,,,
2011-11-15,1166.0,649.0,145.0,16.0,0.0,64.24242424242425,,,,,,,,,,
2011-11-16,125.0,1857.0,14.0,6.0,0.0,6.306760847628658,,,,,,,,,,
2011-11-17,858.0,922.0,213.0,2.0,0.0,48.20224719101124,,,,,,,,,,
2011-11-18,134.0,1830.0,20.0,2.0,0.0,6.822810590631365,,,,,,,,,,
2011-11-21,1043.0,798.0,150.0,4.0,2.0,56.65399239543726,,,,,,,,,,
2011-11-22,733.0,1078.0,182.0,3.0,1.0,40.47487575924904,,,,,,,,,,
2011-11-23,564.0,1318.0,120.0,3.0,0.0,29.968119022316685,,,,,,,,,,
2011-11-24,732.0,1117.0,151.0,6.0,0.0,39.58896700919416,,,,,,,,,,
2011-11-25,461.0,1414.0,123.0,3.0,0.0,24.586666666666662,,,,,,,,,,
2011-11-28,894.0,908.0,188.0,3.0,2.0,49.61154273029967,,,,,,,,,,
2011-11-29,1744.0,210.0,46.0,13.0,0.0,89.25281473899693,,,,,,,,,,
2011-11-30,69.0,1915.0,11.0,2.0,24.0,3.477822580645161,,,,,,,,,,
2011-12-01,1873.0,99.0,29.0,13.0,1.0,94.97971602434076,,,,,,,,,,
2011-12-02,251.0,1719.0,40.0,3.0,8.0,12.741116751269036,,,,,,,,,,
2011-12-05,112.0,1851.0,38.0,1.0,19.0,5.705552725420275,,,,,,,,,,
2011-12-06,1110.0,745.0,156.0,2.0,4.0,59.83827493261455,,,,,,,,,,
2011-12-07,1124.0,632.0,255.0,4.0,1.0,64.00911161731207,,,,,,,,,,
2011-12-08,894.0,918.0,197.0,4.0,2.0,49.33774834437087,,,,,,,,,,
2011-12-09,380.0,1491.0,133.0,0.0,2.0,20.309994655264564,,,,,,,,,,
2011-12-12,330.0,1557.0,123.0,1.0,7.0,17.488076311605724,,,,,,,,,,
2011-12-13,127.0,1866.0,26.0,2.0,20.0,6.372303060712493,,,,,,,,,,
2011-12-14,247.0,1672.0,99.0,1.0,7.0,12.871287128712872,,,,,,,,,,
2011-12-15,242.0,1706.0,56.0,1.0,24.0,12.42299794661191,,,,,,,,,,
2011-12-16,1862.0,111.0,21.0,16.0,2.0,94.37404967055248,,,,,,,,,,
2011-12-19,900.0,956.0,144.0,16.0,4.0,48.491379310344826,,,,,,,,,,
2011-12-20,684.0,1130.0,188.0,11.0,5.0,37.70672546857773,,,,,,,,,,
2011-12-21,135.0,1823.0,42.0,4.0,17.0,6.894790602655772,,,,,,,,,,
2011-12-22,427.0,1481.0,94.0,9.0,14.0,22.37945492662473,,,,,,,,,,
2011-12-23,1438.0,410.0,159.0,16.0,2.0,77.81385281385282,,,,,,,,,,
2011-12-26,491.0,1324.0,178.0,8.0,8.0,27.052341597796143,,,,,,,,,,
2011-12-27,118.0,1845.0,49.0,3.0,32.0,6.011207335710648,,,,,,,,,,
2011-12-28,626.0,1233.0,136.0,8.0,6.0,33.67401828940291,,,,,,,,,,
2011-12-29,830.0,921.0,242.0,5.0,3.0,47.40148486579098,,,,,,,,,,
2011-12-30,1859.0,89.0,57.0,7.0,2.0,95.4312114989733,,,,,,,,,,
2012-01-04,159.0,1815.0,49.0,2.0,11.0,8.054711246200608,,,,,,,,,,
2012-01-05,115.0,1879.0,20.0,4.0,83.0,5.767301905717152,,,,,,,,,,
2012-01-06,1274.0,599.0,153.0,6.0,7.0,68.01922050186866,,,,,,,,,,
2012-01-09,1995.0,21.0,4.0,44.0,0.0,98.95833333333334,,,,,,,,,,
2012-01-10,2013.0,13.0,6.0,66.0,0.0,99.3583415597236,,,,,,,,,,
2012-01-11,829.0,979.0,223.0,17.0,2.0,45.85176991150443,,,,,,,,,,
2012-01-12,672.0,1149.0,197.0,7.0,1.0,36.902800658978585,,,,,,,,,,
2012-01-13,91.0,1904.0,17.0,7.0,24.0,4.56140350877193,,,,,,,,,,
2012-01-16,89.0,1854.0,34.0,4.0,52.0,4.580545548121462,,,,,,,,,,
2012-01-17,2018.0,6.0,2.0,111.0,0.0,99.70355731225295,,,,,,,,,,
2012-01-18,202.0,1806.0,30.0,9.0,21.0,10.059760956175298,,,,,,,,,,
2012-01-19,1510.0,385.0,145.0,6.0,7.0,79.68337730870712,,,,,,,,,,
2012-01-20,1679.0,259.0,95.0,6.0,3.0,86.6357069143447,,,,,,,,,,
2012-01-30,641.0,1235.0,159.0,2.0,1.0,34.1684434968017,,,,,,,,,,
2012-01-31,892.0,919.0,223.0,6.0,5.0,49.254555494202094,,,,,,,,,,
2012-02-01,516.0,1367.0,155.0,7.0,0.0,27.40308019118428,,,,,,,,,,
2012-02-02,1941.0,52.0,39.0,9.0,0.0,97.39086803813348,,,,,,,,,,
2012-02-03,1808.0,132.0,81.0,20.0,0.0,93.1958762886598,,,,,,,,,,
2012-02-06,1298.0,488.0,240.0,20.0,0.0,72.67637178051511,,,,,,,,,,
2012-02-07,210.0,1785.0,28.0,4.0,0.0,10.526315789473683,,,,,,,,,,
2012-02-08,2000.0,12.0,6.0,21.0,0.0,99.40357852882704,,,,,,,,,,
2012-02-09,1305.0,521.0,200.0,14.0,0.0,71.46768893756845,,,,,,,,,,
2012-02-10,1155.0,644.0,229.0,15.0,0.0,64.2023346303502,,,,,,,,,,
2012-02-13,1558.0,340.0,141.0,15.0,0.0,82.08640674394098,,,,,,,,,,
2012-02-14,796.0,1069.0,173.0,7.0,0.0,42.68096514745308,,,,,,,,,,
2012-02-15,1890.0,79.0,64.0,26.0,0.0,95.98781107160995,,,,,,,,,,
2012-02-16,725.0,1155.0,154.0,12.0,0.0,38.56382978723404,,,,,,,,,,
2012-02-17,534.0,1342.0,156.0,7.0,0.0,28.464818763326228,,,,,,,,,,
2012-02-20,879.0,880.0,270.0,9.0,0.0,49.97157475838544,,,,,,,,,,
2012-02-21,1689.0,200.0,152.0,6.0,0.0,89.41238750661725,,,,,,,,,,
2012-02-22,1958.0,37.0,46.0,13.0,0.0,98.1453634085213,,,,,,,,,,
2012-02-23,927.0,931.0,177.0,8.0,0.0,49.89235737351992,,,,,,,,,,
2012-02-24,1640.0,269.0,127.0,15.0,0.0,85.9088528025144,,,,,,,,,,
2012-02-27,808.0,1005.0,216.0,16.0,0.0,44.56701599558743,,,,,,,,,,
2012-02-28,585.0,1367.0,79.0,11.0,1.0,29.96926229508197,,,,,,,,,,
2012-02-29,322.0,1645.0,74.0,3.0,2.0,16.370106761565836,,,,,,,,,,
2012-03-01,1292.0,522.0,236.0,7.0,1.0,71.22381477398015,,,,,,,,,,
2012-03-02,1975.0,44.0,26.0,8.0,0.0,97.82070331847449,,,,,,,,,,
2012-03-05,884.0,1006.0,153.0,13.0,0.0,46.77248677248677,,,,,,,,,,
2012-03-06,485.0,1509.0,47.0,12.0,0.0,24.32296890672016,,,,,,,,,,
2012-03-07,589.0,1314.0,143.0,5.0,0.0,30.951129795060435,,,,,,,,,,
2012-03-08,1826.0,143.0,78.0,12.0,0.0,92.73743016759776,,,,,,,,,,
2012-03-09,1754.0,166.0,104.0,9.0,0.0,91.35416666666669,,,,,,,,,,
2012-03-12,1158.0,732.0,153.0,15.0,0.0,61.26984126984127,,,,,,,,,,
2012-03-13,1503.0,398.0,151.0,20.0,0.0,79.06365071015256,,,,,,,,,,
2012-03-14,97.0,1945.0,17.0,8.0,10.0,4.750244857982371,,,,,,,,,,
2012-03-15,540.0,1446.0,51.0,12.0,1.0,27.19033232628399,,,,,,,,,,
2012-03-16,1915.0,82.0,33.0,30.0,1.0,95.89384076114172,,,,,,,,,,
2012-03-19,1607.0,328.0,111.0,19.0,0.0,83.04909560723515,,,,,,,,,,
2012-03-20,176.0,1820.0,41.0,9.0,2.0,8.817635270541082,,,,,,,,,,
2012-03-21,1035.0,866.0,139.0,14.0,0.0,54.445028932140985,,,,,,,,,,
2012-03-22,780.0,1105.0,169.0,8.0,0.0,41.37931034482759,,,,,,,,,,
2012-03-23,239.0,1768.0,37.0,2.0,7.0,11.90832087693074,,,,,,,,,,
2012-03-26,826.0,1044.0,176.0,6.0,2.0,44.17112299465241,,,,,,,,,,
2012-03-27,789.0,1068.0,201.0,7.0,1.0,42.48788368336026,,,,,,,,,,
2012-03-28,66.0,1980.0,8.0,4.0,37.0,3.225806451612903,,,,,,,,,,
2012-03-29,301.0,1659.0,89.0,6.0,16.0,15.357142857142858,,,,,,,,,,
2012-03-30,800.0,1077.0,160.0,12.0,12.0,42.62120404901438,,,,,,,,,,
2012-04-05,1993.0,37.0,15.0,32.0,0.0,98.17733990147784,,,,,,,,,,
2012-04-06,1251.0,556.0,226.0,14.0,0.0,69.23076923076923,,,,,,,,,,
2012-04-09,415.0,1536.0,96.0,14.0,0.0,21.271143003587905,,,,,,,,,,
2012-04-10,1545.0,364.0,126.0,13.0,0.0,80.93242535358827,,,,,,,,,,
2012-04-11,1022.0,840.0,196.0,23.0,0.0,54.88721804511278,,,,,,,,,,
2012-04-12,1905.0,91.0,43.0,38.0,0.0,95.44088176352705,,,,,,,,,,
2012-04-13,1332.0,537.0,184.0,25.0,0.0,71.26805778491172,,,,,,,,,,
2012-04-16,849.0,1048.0,143.0,24.0,0.0,44.75487612018977,,,,,,,,,,
2012-04-17,347.0,1578.0,113.0,16.0,9.0,18.025974025974023,,,,,,,,,,
2012-04-18,1919.0,75.0,24.0,24.0,0.0,96.23871614844532,,,,,,,,,,
2012-04-19,796.0,1044.0,184.0,12.0,0.0,43.26086956521739,,,,,,,,,,
2012-04-20,1371.0,439.0,163.0,22.0,0.0,75.74585635359115,,,,,,,,,,
2012-04-23,399.0,1551.0,63.0,16.0,12.0,20.46153846153846,,,,,,,,,,
2012-04-24,534.0,1441.0,83.0,24.0,5.0,27.037974683544306,,,,,,,,,,
2012-04-25,1482.0,433.0,123.0,42.0,1.0,77.38903394255875,,,,,,,,,,
2012-04-26,719.0,1172.0,137.0,20.0,3.0,38.02221047065045,,,,,,,,,,
2012-04-27,725.0,1147.0,138.0,6.0,5.0,38.72863247863248,,,,,,,,,,
2012-05-02,1636.0,348.0,79.0,16.0,2.0,82.45967741935483,,,,,,,,,,
2012-05-03,1143.0,753.0,163.0,16.0,0.0,60.28481012658228,,,,,,,,,,
2012-05-04,1429.0,495.0,147.0,12.0,1.0,74.27234927234927,,,,,,,,,,
2012-05-07,1294.0,621.0,146.0,13.0,0.0,67.57180156657964,,,,,,,,,,
2012-05-08,877.0,963.0,186.0,17.0,0.0,47.66304347826087,,,,,,,,,,
2012-05-09,312.0,1701.0,45.0,10.0,1.0,15.499254843517138,,,,,,,,,,
2012-05-10,1133.0,681.0,213.0,14.0,0.0,62.45865490628445,,,,,,,,,,
2012-05-11,548.0,1319.0,158.0,9.0,2.0,29.351901446170324,,,,,,,,,,
2012-05-14,719.0,1144.0,205.0,12.0,0.0,38.59366612989801,,,,,,,,,,
2012-05-15,753.0,1185.0,107.0,6.0,1.0,38.85448916408669,,,,,,,,,,
2012-05-16,325.0,1607.0,93.0,7.0,1.0,16.821946169772257,,,,,,,,,,
2012-05-17,1775.0,223.0,59.0,25.0,0.0,88.83883883883884,,,,,,,,,,
2012-05-18,326.0,1602.0,77.0,16.0,3.0,16.90871369294606,,,,,,,,,,
2012-05-21,835.0,1070.0,160.0,4.0,6.0,43.83202099737533,,,,,,,,,,
2012-05-22,1808.0,172.0,89.0,5.0,0.0,91.31313131313132,,,,,,,,,,
2012-05-23,639.0,1316.0,121.0,9.0,2.0,32.68542199488491,,,,,,,,,,
2012-05-24,541.0,1416.0,133.0,3.0,0.0,27.64435360245273,,,,,,,,,,
2012-05-25,374.0,1572.0,99.0,5.0,1.0,19.218910585817063,,,,,,,,,,
2012-05-28,1528.0,459.0,106.0,27.0,0.0,76.89984901862104,,,,,,,,,,
2012-05-29,1823.0,176.0,84.0,19.0,0.0,91.19559779889946,,,,,,,,,,
2012-05-30,987.0,863.0,238.0,12.0,0.0,53.35135135135135,,,,,,,,,,
2012-05-31,1046.0,866.0,184.0,10.0,0.0,54.7071129707113,,,,,,,,,,
2012-06-01,760.0,1146.0,196.0,3.0,0.0,39.874081846799584,,,,,,,,,,
2012-06-04,111.0,1976.0,13.0,3.0,1.0,5.318639195016771,,,,,,,,,,
2012-06-05,842.0,1010.0,248.0,4.0,0.0,45.46436285097192,,,,,,,,,,
2012-06-06,705.0,1179.0,208.0,5.0,0.0,37.42038216560509,,,,,,,,,,
2012-06-07,521.0,1368.0,219.0,3.0,0.0,27.580730545262043,,,,,,,,,,
2012-06-08,717.0,1114.0,252.0,4.0,0.0,39.1589295466958,,,,,,,,,,
2012-06-11,1923.0,138.0,45.0,8.0,1.0,93.30422125181953,,,,,,,,,,
2012-06-12,571.0,1432.0,108.0,1.0,0.0,28.507239141288064,,,,,,,,,,
2012-06-13,2008.0,78.0,46.0,16.0,0.0,96.2607861936721,,,,,,,,,,
2012-06-14,515.0,1465.0,151.0,8.0,0.0,26.01010101010101,,,,,,,,,,
2012-06-15,1013.0,867.0,218.0,8.0,1.0,53.88297872340425,,,,,,,,,,
2012-06-18,1663.0,269.0,167.0,7.0,1.0,86.07660455486543,,,,,,,,,,
2012-06-19,531.0,1466.0,128.0,7.0,0.0,26.589884827240866,,,,,,,,,,
2012-06-20,853.0,1058.0,199.0,9.0,0.0,44.636316064887495,,,,,,,,,,
2012-06-21,324.0,1714.0,69.0,2.0,1.0,15.89793915603533,,,,,,,,,,
2012-06-25,176.0,1880.0,34.0,9.0,10.0,8.560311284046692,,,,,,,,,,
2012-06-26,985.0,913.0,207.0,9.0,5.0,51.89673340358272,,,,,,,,,,
2012-06-27,654.0,1257.0,201.0,7.0,0.0,34.22291993720565,,,,,,,,,,
2012-06-28,362.0,1623.0,99.0,7.0,4.0,18.2367758186398,,,,,,,,,,
2012-06-29,1701.0,300.0,90.0,10.0,2.0,85.00749625187406,,,,,,,,,,
2012-07-02,1576.0,380.0,177.0,10.0,1.0,80.57259713701431,,,,,,,,,,
2012-07-03,1088.0,837.0,216.0,11.0,2.0,56.51948051948053,,,,,,,,,,
2012-07-04,684.0,1294.0,156.0,5.0,1.0,34.580384226491404,,,,,,,,,,
2012-07-05,240.0,1833.0,59.0,2.0,7.0,11.577424023154848,,,,,,,,,,
2012-07-06,1838.0,220.0,72.0,10.0,2.0,89.31000971817298,,,,,,,,,,
2012-07-09,225.0,1872.0,48.0,4.0,9.0,10.72961373390558,,,,,,,,,,
2012-07-10,566.0,1420.0,159.0,7.0,12.0,28.49949647532729,,,,,,,,,,
2012-07-11,1501.0,476.0,174.0,10.0,6.0,75.92311583206879,,,,,,,,,,
2012-07-12,1717.0,304.0,130.0,17.0,0.0,84.95794161306284,,,,,,,,,,
2012-07-13,500.0,1505.0,146.0,7.0,7.0,24.93765586034913,,,,,,,,,,
2012-07-16,122.0,2012.0,14.0,2.0,86.0,5.716963448922212,,,,,,,,,,
2012-07-17,1545.0,468.0,137.0,18.0,2.0,76.75111773472429,,,,,,,,,,
2012-07-18,1427.0,529.0,191.0,18.0,0.0,72.95501022494888,,,,,,,,,,
2012-07-19,1673.0,351.0,125.0,35.0,0.0,82.65810276679841,,,,,,,,,,
2012-07-20,545.0,1395.0,209.0,24.0,1.0,28.09278350515464,,,,,,,,,,
2012-07-23,501.0,1533.0,113.0,8.0,4.0,24.63126843657817,,,,,,,,,,
2012-07-24,1510.0,433.0,205.0,14.0,0.0,77.71487390633041,,,,,,,,,,
2012-07-25,521.0,1460.0,173.0,8.0,1.0,26.299848561332663,,,,,,,,,,
2012-07-26,439.0,1515.0,202.0,8.0,1.0,22.46673490276356,,,,,,,,,,
2012-07-27,793.0,1140.0,226.0,6.0,1.0,41.02431453698914,,,,,,,,,,
2012-07-30,271.0,1803.0,85.0,3.0,30.0,13.066538090646093,,,,,,,,,,
2012-07-31,391.0,1667.0,101.0,6.0,25.0,18.99902818270165,,,,,,,,,,
2012-08-01,1935.0,167.0,61.0,11.0,0.0,92.05518553758326,,,,,,,,,,
2012-08-02,574.0,1429.0,157.0,7.0,2.0,28.657014478282576,,,,,,,,,,
2012-08-03,2033.0,74.0,58.0,22.0,0.0,96.48789748457524,,,,,,,,,,
2012-08-06,2089.0,41.0,30.0,40.0,0.0,98.07511737089202,,,,,,,,,,
2012-08-07,1498.0,466.0,196.0,32.0,0.0,76.27291242362524,,,,,,,,,,
2012-08-08,670.0,1308.0,183.0,17.0,0.0,33.872598584428715,,,,,,,,,,
2012-08-09,1798.0,225.0,142.0,25.0,0.0,88.8779041028176,,,,,,,,,,
2012-08-10,723.0,1253.0,190.0,21.0,1.0,36.58906882591093,,,,,,,,,,
2012-08-13,233.0,1882.0,49.0,7.0,3.0,11.016548463356974,,,,,,,,,,
2012-08-14,1536.0,493.0,135.0,20.0,1.0,75.70231641202562,,,,,,,,,,
2012-08-15,396.0,1660.0,111.0,13.0,2.0,19.26070038910506,,,,,,,,,,
2012-08-16,553.0,1409.0,204.0,8.0,2.0,28.1855249745158,,,,,,,,,,
2012-08-17,1080.0,833.0,254.0,8.0,0.0,56.45582854155776,,,,,,,,,,
2012-08-20,1064.0,864.0,239.0,12.0,1.0,55.18672199170125,,,,,,,,,,
2012-08-21,1919.0,162.0,85.0,21.0,0.0,92.21528111484864,,,,,,,,,,
2012-08-22,556.0,1467.0,142.0,14.0,0.0,27.483934750370736,,,,,,,,,,
2012-08-23,1504.0,485.0,171.0,24.0,0.0,75.61588738059326,,,,,,,,,,
2012-08-24,223.0,1874.0,66.0,10.0,4.0,10.634239389604195,,,,,,,,,,
2012-08-27,253.0,1833.0,73.0,8.0,8.0,12.128475551294343,,,,,,,,,,
2012-08-28,1534.0,479.0,146.0,16.0,0.0,76.2046696472926,,,,,,,,,,
2012-08-29,710.0,1268.0,186.0,15.0,1.0,35.8948432760364,,,,,,,,,,
2012-08-30,406.0,1665.0,93.0,9.0,15.0,19.604056011588604,,,,,,,,,,
2012-08-31,1208.0,666.0,290.0,11.0,4.0,64.46104589114195,,,,,,,,,,
2012-09-03,1938.0,160.0,68.0,12.0,0.0,92.37368922783602,,,,,,,,,,
2012-09-04,462.0,1566.0,145.0,12.0,0.0,22.7810650887574,,,,,,,,,,
2012-09-05,1388.0,587.0,199.0,16.0,0.0,70.27848101265822,,,,,,,,,,
2012-09-06,1733.0,309.0,133.0,15.0,0.0,84.86777668952008,,,,,,,,,,
2012-09-07,2130.0,29.0,16.0,63.0,0.0,98.65678554886522,,,,,,,,,,
2012-09-10,1458.0,515.0,203.0,27.0,0.0,73.8976178408515,,,,,,,,,,
2012-09-11,697.0,1352.0,124.0,13.0,0.0,34.0165934602245,,,,,,,,,,
2012-09-12,1328.0,613.0,238.0,17.0,0.0,68.41834106130861,,,,,,,,,,
2012-09-13,295.0,1813.0,74.0,15.0,0.0,13.994307400379508,,,,,,,,,,
2012-09-14,1038.0,904.0,232.0,11.0,0.0,53.45005149330587,,,,,,,,,,
2012-09-17,104.0,2050.0,23.0,6.0,5.0,4.828226555246054,,,,,,,,,,
2012-09-18,748.0,1176.0,257.0,4.0,1.0,38.87733887733888,,,,,,,,,,
2012-09-19,1632.0,345.0,202.0,16.0,0.0,82.54931714719271,,,,,,,,,,
2012-09-20,83.0,2075.0,19.0,4.0,2.0,3.8461538461538463,,,,,,,,,,
2012-09-21,600.0,1351.0,231.0,8.0,7.0,30.75345976422347,,,,,,,,,,
2012-09-24,1356.0,577.0,243.0,14.0,0.0,70.15002586652871,,,,,,,,,,
2012-09-25,455.0,1534.0,187.0,3.0,0.0,22.875816993464053,,,,,,,,,,
2012-09-26,119.0,2004.0,51.0,5.0,6.0,5.605275553462082,,,,,,,,,,
2012-09-27,2095.0,56.0,28.0,18.0,0.0,97.39655973965596,,,,,,,,,,
2012-09-28,2043.0,96.0,41.0,12.0,0.0,95.51192145862552,,,,,,,,,,
2012-10-08,726.0,1239.0,212.0,17.0,0.0,36.94656488549619,,,,,,,,,,
2012-10-09,2159.0,13.0,7.0,34.0,0.0,99.40147329650092,,,,,,,,,,
2012-10-10,1627.0,358.0,198.0,35.0,0.0,81.9647355163728,,,,,,,,,,
2012-10-11,226.0,1901.0,55.0,14.0,2.0,10.625293841090738,,,,,,,,,,
2012-10-12,869.0,1078.0,238.0,8.0,1.0,44.63276836158192,,,,,,,,,,
2012-10-15,544.0,1530.0,107.0,9.0,2.0,26.229508196721312,,,,,,,,,,
2012-10-16,1109.0,758.0,317.0,14.0,2.0,59.40010712372791,,,,,,,,,,
2012-10-17,1144.0,749.0,293.0,9.0,1.0,60.433174854727945,,,,,,,,,,
2012-10-18,2026.0,100.0,61.0,26.0,0.0,95.29633113828784,,,,,,,,,,
2012-10-19,753.0,1190.0,247.0,13.0,1.0,38.75450334534226,,,,,,,,,,
2012-10-22,1253.0,648.0,291.0,12.0,0.0,65.91267753813781,,,,,,,,,,
2012-10-23,382.0,1697.0,116.0,12.0,1.0,18.374218374218373,,,,,,,,,,
2012-10-24,784.0,1188.0,221.0,14.0,0.0,39.75659229208925,,,,,,,,,,
2012-10-25,458.0,1556.0,177.0,7.0,5.0,22.74081429990069,,,,,,,,,,
2012-10-26,247.0,1898.0,49.0,6.0,11.0,11.515151515151516,,,,,,,,,,
2012-10-29,854.0,1072.0,268.0,8.0,5.0,44.34060228452752,,,,,,,,,,
